지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
108,2024-12-01 05:15,1.6,0,78.4,1.4,1005.6,1016.3,96,0,0
108,2024-12-01 05:16,1.6,0,56.6,1.1,1005.6,1016.3,96.3,0,0
108,2024-12-01 05:17,1.6,0,51.4,1.3,1005.6,1016.3,96.3,0,0
108,2024-12-01 05:18,1.6,0,51.8,1.7,1005.6,1016.3,96.3,0,0
108,2024-12-01 05:19,1.6,0,56.5,1.5,1005.6,1016.3,96.4,0,0
108,2024-12-01 05:20,1.6,0,46.4,1.8,1005.6,1016.3,96.4,0,0
108,2024-12-01 05:21,1.6,0,37.9,1.5,1005.6,1016.3,96.2,0,0
108,2024-12-01 05:22,1.6,0,58.2,1.3,1005.6,1016.3,96.1,0,0
108,2024-12-01 05:23,1.6,0,50.1,1.8,1005.6,1016.3,96.1,0,0
108,2024-12-01 05:24,1.6,0,53.3,1.1,1005.6,1016.3,95.9,0,0
108,2024-12-01 05:25,1.6,0,47.3,1.3,1005.7,1016.4,96,0,0
108,2024-12-01 05:26,1.6,0,50.3,1.4,1005.7,1016.4,96.2,0,0
108,2024-12-01 05:27,1.6,0,50.7,1.7,1005.7,1016.4,96.1,0,0
108,2024-12-01 05:28,1.6,0,58,1.6,1005.7,1016.4,96.3,0,0
108,2024-12-01 05:29,1.6,0,62.3,1.4,1005.6,1016.3,96.5,0,0
108,2024-12-01 05:30,1.6,0,69.3,2,1005.6,1016.3,96.5,0,0
108,2024-12-01 05:31,1.6,0,51.7,1.7,1005.7,1016.4,96.4,0,0
108,2024-12-01 05:32,1.6,0,47,1.7,1005.7,1016.4,96.6,0,0
108,2024-12-01 05:33,1.6,0,45.9,1.5,1005.6,1016.3,96.5,0,0
108,2024-12-01 05:34,1.6,0,33.2,1.6,1005.7,1016.4,96.5,0,0
108,2024-12-01 05:35,1.6,0,27.9,1.8,1005.6,1016.3,96.4,0,0
108,2024-12-01 05:36,1.6,0,39.9,1.9,1005.6,1016.3,96.5,0,0
108,2024-12-01 05:37,1.6,0,46.5,1.9,1005.6,1016.3,96.6,0,0
108,2024-12-01 05:38,1.6,0,37.9,1.6,1005.6,1016.3,96.5,0,0
108,2024-12-01 05:39,1.6,0,34.9,1.7,1005.6,1016.3,96.5,0,0
108,2024-12-01 05:40,1.6,0,49.2,1.7,1005.7,1016.4,96.5,0,0
108,2024-12-01 05:41,1.6,0,40.3,1.4,1005.7,1016.4,96.4,0,0
108,2024-12-01 05:42,1.6,0,58.8,1.4,1005.7,1016.4,96.2,0,0
108,2024-12-01 05:43,1.6,0,61.8,1.1,1005.7,1016.4,96.6,0,0
108,2024-12-01 05:44,1.6,0,55.8,1,1005.7,1016.4,96.5,0,0
108,2024-12-01 05:45,1.6,0,55.6,1,1005.7,1016.4,96.6,0,0
108,2024-12-01 05:46,1.6,0,45.3,1.5,1005.7,1016.4,96.4,0,0
108,2024-12-01 05:47,1.6,0,54.9,1.6,1005.6,1016.3,96.8,0,0
108,2024-12-01 05:48,1.6,0,61.1,2.7,1005.6,1016.3,96.9,0,0
108,2024-12-01 05:49,1.6,0,52,1.9,1005.6,1016.3,96.8,0,0
108,2024-12-01 05:50,1.6,0,58.6,2.1,1005.6,1016.3,96.8,0,0
108,2024-12-01 05:51,1.6,0,56.9,2.9,1005.6,1016.3,96.9,0,0
108,2024-12-01 05:52,1.6,0,53.1,2.3,1005.7,1016.4,97.2,0,0
108,2024-12-01 05:53,1.6,0,59.3,2.4,1005.7,1016.4,96.9,0,0
108,2024-12-01 05:54,1.6,0,59.4,2.7,1005.7,1016.4,96.6,0,0
108,2024-12-01 05:55,1.6,0,52.3,2.4,1005.7,1016.4,96.7,0,0
108,2024-12-01 05:56,1.6,0,62.4,2.4,1005.7,1016.4,97.1,0,0
108,2024-12-01 05:57,1.6,0,48.1,1.9,1005.7,1016.4,97.2,0,0
108,2024-12-01 05:58,1.6,0,49,2.9,1005.7,1016.4,97,0,0
108,2024-12-01 05:59,1.6,0,57.9,3,1005.7,1016.4,96.9,0,0
108,2024-12-01 06:00,1.6,0,55.4,2.4,1005.7,1016.4,97,0,0
108,2024-12-01 06:01,1.6,0,50.2,2.9,1005.7,1016.4,97.1,0,0
108,2024-12-01 06:02,1.7,0,54.5,2.6,1005.7,1016.4,97,0,0
108,2024-12-01 06:03,1.7,0,62.2,2.3,1005.7,1016.4,97.2,0,0
108,2024-12-01 06:04,1.7,0,60.8,2.2,1005.6,1016.3,97.4,0,0
108,2024-12-01 06:05,1.7,0,50.7,2.2,1005.6,1016.3,97.5,0,0
108,2024-12-01 06:06,1.7,0,48,2,1005.6,1016.3,97.4,0,0
108,2024-12-01 06:07,1.7,0,46.4,2.1,1005.6,1016.3,97.4,0,0
108,2024-12-01 06:08,1.8,0,42.6,1.7,1005.6,1016.3,97.4,0,0
108,2024-12-01 06:09,1.8,0,46.8,1.9,1005.6,1016.3,97.3,0,0
108,2024-12-01 06:10,1.7,0,48.6,2.1,1005.6,1016.3,97.3,0,0
108,2024-12-01 06:11,1.7,0,31.8,2.3,1005.6,1016.3,97.2,0,0
108,2024-12-01 06:12,1.7,0,45.1,2.1,1005.6,1016.3,97.1,0,0
108,2024-12-01 06:13,1.8,0,46.8,2,1005.6,1016.3,97.1,0,0
108,2024-12-01 06:14,1.8,0,39.3,1.9,1005.6,1016.3,97,0,0
108,2024-12-01 06:15,1.8,0,63.4,1.3,1005.6,1016.3,97.3,0,0
108,2024-12-01 06:16,1.8,0,46.8,2,1005.6,1016.3,97.5,0,0
108,2024-12-01 06:17,1.8,0,48.9,2.1,1005.6,1016.3,97.5,0,0
108,2024-12-01 06:18,1.8,0,48.4,2.4,1005.6,1016.3,97.5,0,0
108,2024-12-01 06:19,1.8,0,52.3,2.2,1005.6,1016.3,97.3,0,0
108,2024-12-01 06:20,1.8,0,41.1,2.1,1005.6,1016.3,97.6,0,0
108,2024-12-01 06:21,1.8,0,57.9,2.5,1005.6,1016.3,97.3,0,0
108,2024-12-01 06:22,1.8,0,62.2,1.7,1005.6,1016.3,97.5,0,0
108,2024-12-01 06:23,1.9,0,52.9,1.4,1005.6,1016.3,97.5,0,0
108,2024-12-01 06:24,1.9,0,51.4,1.8,1005.6,1016.3,97.5,0,0
108,2024-12-01 06:25,1.9,0,57.6,2.2,1005.6,1016.3,97.5,0,0
108,2024-12-01 06:26,1.9,0,58.6,1.2,1005.6,1016.3,97.6,0,0
108,2024-12-01 06:27,2,0,51.4,1.8,1005.6,1016.3,97.7,0,0
108,2024-12-01 06:28,2,0,50.5,1.5,1005.6,1016.3,97.5,0,0
108,2024-12-01 06:29,1.9,0,59.5,1,1005.6,1016.3,97.6,0,0
108,2024-12-01 06:30,1.9,0,54.8,1.1,1005.7,1016.4,97.4,0,0
108,2024-12-01 06:31,2,0,58,1.5,1005.7,1016.4,97.5,0,0
108,2024-12-01 06:32,2,0,49.3,2.1,1005.7,1016.4,97.5,0,0
108,2024-12-01 06:33,2,0,36.6,2.1,1005.7,1016.4,97.8,0,0
108,2024-12-01 06:34,2,0,47.7,2.4,1005.7,1016.4,97.8,0,0
108,2024-12-01 06:35,2.1,0,46.8,2.1,1005.7,1016.4,98,0,0
108,2024-12-01 06:36,2.1,0,50.4,2.2,1005.7,1016.4,97.8,0,0
108,2024-12-01 06:37,2.1,0,34.8,1.9,1005.7,1016.4,98.1,0,0
108,2024-12-01 06:38,2.1,0,44.5,1.4,1005.7,1016.4,97.9,0,0
108,2024-12-01 06:39,2.1,0,46.1,1.4,1005.7,1016.4,97.9,0,0
108,2024-12-01 06:40,2.1,0,50.8,2.2,1005.6,1016.3,97.8,0,0
108,2024-12-01 06:41,2.2,0,48.7,2,1005.7,1016.4,98,0,0
108,2024-12-01 06:42,2.1,0,51.1,2.2,1005.7,1016.4,98.1,0,0
108,2024-12-01 06:43,2.1,0,59.1,2.2,1005.7,1016.4,97.8,0,0
108,2024-12-01 06:44,2.1,0,49.3,1.5,1005.7,1016.4,97.8,0,0
108,2024-12-01 06:45,2.2,0,50.3,1.9,1005.7,1016.4,97.8,0,0
108,2024-12-01 06:46,2.2,0,47,2.2,1005.7,1016.4,97.7,0,0
108,2024-12-01 06:47,2.2,0,57.5,2.1,1005.7,1016.4,97.8,0,0
108,2024-12-01 06:48,2.3,0,50.8,2.2,1005.7,1016.4,97.9,0,0
108,2024-12-01 06:49,2.3,0,52.6,2.9,1005.7,1016.4,97.8,0,0
108,2024-12-01 06:50,2.3,0,50.6,2.2,1005.7,1016.4,98.3,0,0
108,2024-12-01 06:51,2.3,0,42,2.4,1005.7,1016.4,98,0,0
108,2024-12-01 06:52,2.3,0,49.9,2.1,1005.8,1016.5,97.9,0,0
108,2024-12-01 06:53,2.3,0,40.5,2.1,1005.8,1016.5,97.7,0,0
108,2024-12-01 06:54,2.3,0,54.5,1.9,1005.8,1016.5,97.8,0,0
108,2024-12-01 06:55,2.3,0,49.5,2.3,1005.8,1016.5,97.6,0,0
108,2024-12-01 06:56,2.3,0,54,2.9,1005.8,1016.5,97.8,0,0
108,2024-12-01 06:57,2.4,0,46,2.6,1005.8,1016.5,97.9,0,0
108,2024-12-01 06:58,2.4,0,57.7,2.1,1005.8,1016.5,98,0,0
108,2024-12-01 06:59,2.4,0,42.7,2.6,1005.8,1016.5,97.7,0,0
108,2024-12-01 07:00,2.3,0,41.9,1.1,1005.8,1016.5,97.9,0,0
108,2024-12-01 07:01,2.4,0,58.4,2.7,1005.8,1016.5,97.6,0,0
108,2024-12-01 07:02,2.4,0,60.2,2.6,1005.8,1016.5,97.6,0,0
108,2024-12-01 07:03,2.4,0,48.4,1.5,1005.8,1016.5,97.5,0,0
108,2024-12-01 07:04,2.3,0,46.3,1.4,1005.8,1016.5,97.5,0,0
108,2024-12-01 07:05,2.3,0,54,1.9,1005.8,1016.5,97.4,0,0
108,2024-12-01 07:06,2.3,0,48,2.6,1005.8,1016.5,97.4,0,0
108,2024-12-01 07:07,2.4,0,50.3,2.4,1005.8,1016.5,97.4,0,0
108,2024-12-01 07:08,2.4,0,40.5,2.2,1005.8,1016.5,97.4,0,0
108,2024-12-01 07:09,2.4,0,44,2.4,1005.8,1016.5,97.3,0,0
108,2024-12-01 07:10,2.3,0,51.4,2.3,1005.8,1016.5,97.2,0,0
108,2024-12-01 07:11,2.3,0,51.8,2.6,1005.8,1016.5,97.1,0,0
108,2024-12-01 07:12,2.3,0,50.7,2.6,1005.8,1016.5,97.1,0,0
108,2024-12-01 07:13,2.4,0,56.9,2.3,1005.8,1016.5,97.2,0,0
108,2024-12-01 07:14,2.4,0,56.2,3,1005.8,1016.5,97.3,0,0
108,2024-12-01 07:15,2.4,0,57.2,2.7,1005.8,1016.5,97.2,0,0
108,2024-12-01 07:16,2.4,0,48.7,1.8,1005.7,1016.4,97.2,0,0
108,2024-12-01 07:17,2.4,0,49.3,2.9,1005.7,1016.4,97.5,0,0
108,2024-12-01 07:18,2.4,0,41.3,2.7,1005.7,1016.4,97.4,0,0
108,2024-12-01 07:19,2.4,0,45,2.3,1005.7,1016.4,97.2,0,0
108,2024-12-01 07:20,2.4,0,44.7,2.5,1005.7,1016.4,97.1,0,0
108,2024-12-01 07:21,2.4,0,48.9,2.4,1005.7,1016.4,97.2,0,0
108,2024-12-01 07:22,2.4,0,46.3,3.2,1005.7,1016.4,97.3,0,0
108,2024-12-01 07:23,2.4,0,47,3.1,1005.7,1016.4,97.5,0,0
108,2024-12-01 07:24,2.4,0,50.3,3.5,1005.7,1016.4,97,0,0
108,2024-12-01 07:25,2.4,0,48,3.1,1005.7,1016.4,97.2,0,0
108,2024-12-01 07:26,2.4,0,50.2,2.8,1005.7,1016.4,97,0,0
108,2024-12-01 07:27,2.4,0,60.6,2.8,1005.7,1016.4,97.2,0,0
108,2024-12-01 07:28,2.4,0,46.3,3,1005.7,1016.4,97.3,0,0
108,2024-12-01 07:29,2.4,0,53.2,2.8,1005.7,1016.4,97.3,0,0
108,2024-12-01 07:30,2.5,0,44.3,3,1005.7,1016.4,97.2,0,0
108,2024-12-01 07:31,2.5,0,51.4,2.2,1005.7,1016.4,97.6,0,0
108,2024-12-01 07:32,2.5,0,50.1,3.1,1005.8,1016.5,97.3,0,0
108,2024-12-01 07:33,2.4,0,54.1,2.7,1005.8,1016.5,97.3,0,0
108,2024-12-01 07:34,2.4,0,45.8,2.8,1005.8,1016.5,97.2,0,0
108,2024-12-01 07:35,2.4,0,50.6,2.7,1005.8,1016.5,97.1,0,0
108,2024-12-01 07:36,2.4,0,48.3,3.5,1005.8,1016.5,96.8,0,0
108,2024-12-01 07:37,2.4,0,53.8,3,1005.8,1016.5,96.9,0,0
108,2024-12-01 07:38,2.4,0,48.7,2.7,1005.8,1016.5,97.2,0,0
108,2024-12-01 07:39,2.4,0,46.3,2.9,1005.8,1016.5,96.9,0,0
108,2024-12-01 07:40,2.4,0,47.3,3.9,1005.8,1016.5,96.9,0,0
108,2024-12-01 07:41,2.4,0,46.2,3.1,1005.8,1016.5,97,0,0
108,2024-12-01 07:42,2.4,0,44,2.5,1005.9,1016.6,96.9,0,0
108,2024-12-01 07:43,2.5,0,41.5,3,1005.8,1016.5,96.8,0,0
108,2024-12-01 07:44,2.5,0,43.7,3,1005.9,1016.6,97,0,0
108,2024-12-01 07:45,2.4,0,43.9,3.1,1005.9,1016.6,96.8,0,0
108,2024-12-01 07:46,2.4,0,46.2,3,1005.9,1016.6,96.8,0,0
108,2024-12-01 07:47,2.4,0,45.3,2.6,1005.9,1016.6,96.9,.01,0
108,2024-12-01 07:48,2.4,0,48.4,3.2,1005.9,1016.6,96.8,.01,0
108,2024-12-01 07:49,2.5,0,54.9,2.6,1005.9,1016.6,96.8,.01,0
108,2024-12-01 07:50,2.5,0,52.1,3.2,1005.9,1016.6,97.1,.01,0
108,2024-12-01 07:51,2.5,0,49.2,3,1005.9,1016.6,96.9,.01,0
108,2024-12-01 07:52,2.5,0,52,2.8,1005.9,1016.6,97,.01,0
108,2024-12-01 07:53,2.5,0,49.2,2.5,1005.9,1016.6,96.8,.01,0
108,2024-12-01 07:54,2.5,0,41.8,2.8,1005.9,1016.6,97.1,.02,0
108,2024-12-01 07:55,2.6,0,53.4,3,1005.9,1016.6,97.3,.02,0
108,2024-12-01 07:56,2.6,0,48.8,2.4,1005.9,1016.6,97.1,.02,0
108,2024-12-01 07:57,2.6,0,58.7,3.1,1005.9,1016.6,97.2,.02,0
108,2024-12-01 07:58,2.6,0,48.1,2.7,1005.9,1016.6,97.3,.02,0
108,2024-12-01 07:59,2.7,0,50.8,2.6,1005.9,1016.6,97.3,.03,0
108,2024-12-01 08:00,2.7,0,59.9,2.4,1006,1016.7,97.3,.03,0
108,2024-12-01 08:01,2.7,0,44.6,2.6,1006,1016.7,97.4,.03,0
108,2024-12-01 08:02,2.7,0,58,2.9,1006,1016.7,97.5,.03,0
108,2024-12-01 08:03,2.7,0,48.4,3.3,1006,1016.7,97.2,.03,0
108,2024-12-01 08:04,2.8,0,48.9,3.8,1006,1016.7,97.5,.04,0
108,2024-12-01 08:05,2.8,0,45.8,2.8,1006,1016.7,97.4,.04,0
108,2024-12-01 08:06,2.8,0,56.1,2,1006,1016.7,97.3,.04,0
108,2024-12-01 08:07,2.8,0,48.9,2.7,1006.1,1016.8,97.3,.04,0
108,2024-12-01 08:08,2.8,0,47.2,2.9,1006.1,1016.8,97.2,.05,0
108,2024-12-01 08:09,2.8,0,40.6,2.6,1006.1,1016.8,97.3,.05,0
108,2024-12-01 08:10,2.8,0,58.5,2,1006.1,1016.8,97.4,.05,0
108,2024-12-01 08:11,2.9,0,39.1,2.6,1006.1,1016.8,97.4,.06,0
108,2024-12-01 08:12,2.9,0,50.5,2.9,1006.1,1016.8,97.4,.06,0
108,2024-12-01 08:13,2.9,0,50.4,3.4,1006.1,1016.8,97.4,.06,0
108,2024-12-01 08:14,2.9,0,53.7,3.1,1006.1,1016.8,97.5,.07,0
108,2024-12-01 08:15,2.9,0,48.2,2.2,1006.1,1016.8,97.6,.07,0
108,2024-12-01 08:16,2.9,0,54.8,2.4,1006.2,1016.9,97.5,.07,0
108,2024-12-01 08:17,2.9,0,51.2,2.6,1006.2,1016.9,97.4,.08,0
108,2024-12-01 08:18,2.9,0,49.1,2.7,1006.2,1016.9,97.2,.08,0
108,2024-12-01 08:19,3,0,43.1,2.9,1006.2,1016.9,97.4,.08,0
108,2024-12-01 08:20,3,0,52,3.1,1006.2,1016.9,97.4,.09,0
108,2024-12-01 08:21,3,0,56.4,2.7,1006.2,1016.9,97.4,.09,0
108,2024-12-01 08:22,3,0,43,2.8,1006.2,1016.9,97.4,.09,0
108,2024-12-01 08:23,3,0,52.2,3.2,1006.2,1016.9,97.4,.1,0
108,2024-12-01 08:24,3,0,51.1,2.8,1006.2,1016.9,97.3,.1,0
108,2024-12-01 08:25,3,0,45,3.3,1006.2,1016.9,97.4,.11,0
108,2024-12-01 08:26,3.1,0,45.5,3.4,1006.3,1017,97.3,.11,0
108,2024-12-01 08:27,3.1,0,45.5,2.5,1006.3,1017,97.3,.11,0
108,2024-12-01 08:28,3.2,0,49,2.7,1006.3,1017,97.7,.12,0
108,2024-12-01 08:29,3.2,0,54.1,2.9,1006.3,1017,97.6,.12,0
108,2024-12-01 08:30,3.2,0,49.9,3,1006.3,1017,97.6,.13,0
108,2024-12-01 08:31,3.2,0,45.2,3,1006.3,1017,97.6,.13,0
108,2024-12-01 08:32,3.2,0,50.3,2.7,1006.3,1017,97.6,.13,0
108,2024-12-01 08:33,3.2,0,45.7,2.3,1006.3,1017,97.8,.14,0
108,2024-12-01 08:34,3.2,0,48.1,2.8,1006.3,1017,97.4,.14,0
108,2024-12-01 08:35,3.2,0,49.3,3.3,1006.3,1017,97.5,.15,0
108,2024-12-01 08:36,3.3,0,50.7,4,1006.4,1017,97.5,.15,0
108,2024-12-01 08:37,3.3,0,54.8,3.2,1006.4,1017,97.8,.15,0
108,2024-12-01 08:38,3.3,0,49.2,3,1006.4,1017,97.3,.16,0
108,2024-12-01 08:39,3.3,0,48.4,3.5,1006.4,1017,97.4,.16,0
108,2024-12-01 08:40,3.3,0,46.5,3.2,1006.4,1017,97.4,.17,0
108,2024-12-01 08:41,3.3,0,46.6,3.7,1006.4,1017,97.4,.17,0
108,2024-12-01 08:42,3.3,0,51.1,3.1,1006.4,1017,97.2,.18,0
108,2024-12-01 08:43,3.4,0,55.4,3.5,1006.4,1017,97.3,.18,0
108,2024-12-01 08:44,3.4,0,59.8,3.5,1006.4,1017,97.4,.19,0
108,2024-12-01 08:45,3.4,0,37.1,2.8,1006.4,1017,97.4,.19,0
108,2024-12-01 08:46,3.4,0,42.1,2.5,1006.4,1017,97.2,.2,0
108,2024-12-01 08:47,3.4,0,49.5,3.2,1006.4,1017,97.1,.2,0
108,2024-12-01 08:48,3.4,0,39.9,2.7,1006.4,1017,97.2,.21,0
108,2024-12-01 08:49,3.4,0,53.3,3.1,1006.4,1017,97.1,.22,0
108,2024-12-01 08:50,3.5,0,48.5,3.7,1006.4,1017,97.1,.22,0
108,2024-12-01 08:51,3.5,0,43.7,3.2,1006.4,1017,97.2,.23,0
108,2024-12-01 08:52,3.5,0,48.5,2.7,1006.4,1017,97.3,.24,0
108,2024-12-01 08:53,3.5,0,46.5,2.8,1006.4,1017,97.1,.24,0
108,2024-12-01 08:54,3.5,0,51,3.8,1006.4,1017,97,.25,0
108,2024-12-01 08:55,3.5,0,62.9,3,1006.4,1017,97,.26,0
108,2024-12-01 08:56,3.5,0,46.9,3.4,1006.4,1017,96.9,.26,0
108,2024-12-01 08:57,3.5,0,57.5,3.4,1006.4,1017,97.2,.27,0
108,2024-12-01 08:58,3.5,0,58.8,3.2,1006.4,1017,97.2,.28,0
108,2024-12-01 08:59,3.6,0,33.3,3.9,1006.4,1017,97.1,.28,0
108,2024-12-01 09:00,3.6,0,40.3,3,1006.5,1017.1,96.9,.29,0
108,2024-12-01 09:01,3.6,0,45.5,3.8,1006.4,1017,96.9,.3,0
108,2024-12-01 09:02,3.6,0,46.4,3.6,1006.5,1017.1,96.9,.3,0
108,2024-12-01 09:03,3.6,0,51.2,3.7,1006.5,1017.1,96.8,.31,0
108,2024-12-01 09:04,3.6,0,62,4.7,1006.5,1017.1,96.7,.32,0
108,2024-12-01 09:05,3.6,0,69.9,2.8,1006.5,1017.1,96.5,.32,0
108,2024-12-01 09:06,3.6,0,53.4,4.4,1006.5,1017.1,96.7,.33,0
108,2024-12-01 09:07,3.6,0,54.8,3.7,1006.5,1017.1,96.7,.34,0
108,2024-12-01 09:08,3.6,0,61.3,2.7,1006.5,1017.1,96.6,.35,0
108,2024-12-01 09:09,3.6,0,41.3,2.9,1006.5,1017.1,96.3,.35,0
108,2024-12-01 09:10,3.6,0,52.1,3.2,1006.5,1017.1,96.5,.36,0
108,2024-12-01 09:11,3.6,0,64,3.9,1006.5,1017.1,96.3,.37,0
108,2024-12-01 09:12,3.6,0,45.2,3.1,1006.5,1017.1,96.2,.37,0
108,2024-12-01 09:13,3.6,0,50.3,3,1006.5,1017.1,96.3,.38,0
108,2024-12-01 09:14,3.6,0,64.9,2.3,1006.5,1017.1,96.4,.39,0
108,2024-12-01 09:15,3.6,0,55.1,4.1,1006.6,1017.2,96.6,.39,0
108,2024-12-01 09:16,3.6,0,43.6,3.9,1006.5,1017.1,96.5,.4,0
108,2024-12-01 09:17,3.6,0,58.6,4.4,1006.5,1017.1,96.1,.41,0
108,2024-12-01 09:18,3.6,0,45.3,3.8,1006.5,1017.1,96.2,.41,0
108,2024-12-01 09:19,3.7,0,51.4,3.4,1006.5,1017.1,96.4,.42,0
108,2024-12-01 09:20,3.6,0,49.6,4.6,1006.5,1017.1,96.2,.43,0
108,2024-12-01 09:21,3.6,0,47.4,3.3,1006.5,1017.1,96,.43,0
108,2024-12-01 09:22,3.6,0,51.5,3.8,1006.5,1017.1,95.8,.44,0
108,2024-12-01 09:23,3.6,0,61.6,4,1006.5,1017.1,95.9,.45,0
108,2024-12-01 09:24,3.6,0,58.8,2.7,1006.5,1017.1,95.9,.45,0
108,2024-12-01 09:25,3.6,0,50.6,3,1006.5,1017.1,95.9,.46,0
108,2024-12-01 09:26,3.6,0,64.3,2.6,1006.5,1017.1,95.9,.47,0
108,2024-12-01 09:27,3.6,0,57.2,2.7,1006.5,1017.1,95.7,.47,0
108,2024-12-01 09:28,3.6,0,55.9,3.2,1006.5,1017.1,95.7,.48,0
108,2024-12-01 09:29,3.7,0,46.6,3,1006.5,1017.1,95.7,.49,0
108,2024-12-01 09:30,3.7,0,30.4,3.9,1006.5,1017.1,96,.49,0
108,2024-12-01 09:31,3.7,0,35,3.5,1006.5,1017.1,95.9,.5,0
108,2024-12-01 09:32,3.7,0,36,3.3,1006.5,1017.1,95.8,.51,0
108,2024-12-01 09:33,3.7,0,39.8,4.2,1006.5,1017.1,95.8,.51,0
108,2024-12-01 09:34,3.7,0,51.9,3.5,1006.5,1017.1,95.9,.52,0
108,2024-12-01 09:35,3.7,0,46.4,3.2,1006.5,1017.1,95.8,.53,0
108,2024-12-01 09:36,3.7,0,54,2.8,1006.5,1017.1,95.9,.54,0
108,2024-12-01 09:37,3.7,0,54.3,3.2,1006.5,1017.1,95.7,.54,0
108,2024-12-01 09:38,3.7,0,48.6,2.4,1006.5,1017.1,95.8,.55,0
108,2024-12-01 09:39,3.7,0,47.8,3.9,1006.5,1017.1,95.9,.56,0
108,2024-12-01 09:40,3.7,0,49.8,4.3,1006.5,1017.1,95.6,.57,0
108,2024-12-01 09:41,3.7,0,35.6,3.3,1006.5,1017.1,95.5,.58,0
108,2024-12-01 09:42,3.7,0,43.5,3.7,1006.5,1017.1,95.8,.59,0
108,2024-12-01 09:43,3.7,0,42.4,2.5,1006.6,1017.2,95.5,.59,0
108,2024-12-01 09:44,3.7,0,40.6,4.4,1006.6,1017.2,95.4,.6,0
108,2024-12-01 09:45,3.7,0,47.4,3.6,1006.6,1017.2,95.5,.61,0
108,2024-12-01 09:46,3.8,0,55.2,3.9,1006.5,1017.1,95.7,.63,0
108,2024-12-01 09:47,3.8,0,53.7,3.5,1006.5,1017.1,95.5,.64,0
108,2024-12-01 09:48,3.8,0,38.5,3.4,1006.6,1017.2,95.7,.65,0
108,2024-12-01 09:49,3.8,0,52.6,4.4,1006.5,1017.1,95.7,.66,0
108,2024-12-01 09:50,3.8,0,51.7,4.1,1006.5,1017.1,95.6,.66,0
108,2024-12-01 09:51,3.8,0,50.2,4.4,1006.6,1017.2,95.7,.68,0
108,2024-12-01 09:52,3.9,0,50,4.1,1006.6,1017.2,95.5,.69,0
108,2024-12-01 09:53,3.9,0,46.7,3.7,1006.6,1017.2,95.5,.69,0
108,2024-12-01 09:54,3.9,0,50.5,3.5,1006.6,1017.2,95.7,.7,0
108,2024-12-01 09:55,3.9,0,44.6,2.5,1006.6,1017.2,95.8,.71,0
108,2024-12-01 09:56,3.9,0,46.1,3.4,1006.6,1017.2,95.5,.72,0
108,2024-12-01 09:57,3.9,0,48.1,4.1,1006.6,1017.2,95.5,.73,0
108,2024-12-01 09:58,3.9,0,48.5,3.3,1006.6,1017.2,95.3,.73,0
108,2024-12-01 09:59,4,0,41.2,2.8,1006.6,1017.2,95.4,.75,0
108,2024-12-01 10:00,4,0,37.6,2.4,1006.6,1017.2,95.5,.76,0
108,2024-12-01 10:01,4,0,44.8,3,1006.6,1017.2,95.3,.78,0
108,2024-12-01 10:02,4,0,44.7,2.9,1006.6,1017.2,95.2,.79,0
108,2024-12-01 10:03,4,0,39.8,3.9,1006.6,1017.2,95.2,.8,0
108,2024-12-01 10:04,4,0,30,3.6,1006.6,1017.2,95.1,.81,0
108,2024-12-01 10:05,4,0,33.9,3.6,1006.6,1017.2,95.2,.82,0
108,2024-12-01 10:06,4,0,48.2,3,1006.6,1017.2,95.2,.83,0
108,2024-12-01 10:07,4,0,39.8,2.8,1006.6,1017.2,95,.84,0
108,2024-12-01 10:08,4,0,42.4,3.4,1006.6,1017.2,94.9,.84,0
108,2024-12-01 10:09,4,0,41.1,2.6,1006.6,1017.2,94.9,.85,0
108,2024-12-01 10:10,4.1,0,49.8,2.8,1006.6,1017.2,94.8,.86,0
108,2024-12-01 10:11,4.1,0,40.6,3,1006.6,1017.2,94.5,.87,0
108,2024-12-01 10:12,4,0,51.6,3.7,1006.6,1017.2,94.4,.88,0
108,2024-12-01 10:13,4,0,50.1,3.1,1006.6,1017.2,94.2,.89,0
108,2024-12-01 10:14,4,0,42.7,2.4,1006.6,1017.2,94.5,.9,0
108,2024-12-01 10:15,4,0,37.1,3,1006.6,1017.2,94.8,.9,0
108,2024-12-01 10:16,4.1,0,52,2.6,1006.6,1017.2,94.4,.91,0
108,2024-12-01 10:17,4.1,0,55.1,2.6,1006.7,1017.3,94.3,.92,0
108,2024-12-01 10:18,4.1,0,34.5,2.4,1006.7,1017.3,94.5,.93,0
108,2024-12-01 10:19,4.1,0,38.6,3.4,1006.7,1017.3,94.4,.94,0
108,2024-12-01 10:20,4.1,0,48.2,2.5,1006.6,1017.2,94.5,.96,0
108,2024-12-01 10:21,4.1,0,55,3,1006.6,1017.2,94.3,.97,0
108,2024-12-01 10:22,4.1,0,54.1,2.3,1006.7,1017.3,94.4,.98,0
108,2024-12-01 10:23,4.1,0,46.6,3.5,1006.7,1017.3,94.3,.99,0
108,2024-12-01 10:24,4.1,0,50.1,2.9,1006.7,1017.3,94.6,.99,0
108,2024-12-01 10:25,4.2,0,46.2,2,1006.7,1017.3,94.3,.99,0
108,2024-12-01 10:26,4.2,0,57,2.5,1006.6,1017.2,94.1,.99,0
